Effective Date,Local Code,Name (English),Section/Products,33 Sector(Code),33 Sector(name),17 Sector(Code),17 Sector(name),Size Code (New Index Series),Size (New Index Series),Ticker
20260228,7551,"WEDS CO.,LTD.",Standard Market(Domestic),3700,Transportation Equipment,6,AUTOMOBILES & TRANSPORTATION EQUIPMENT,-,-,7551.T
20260228,7555,"Ota Floriculture Auction Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7555.T
20260228,7561,HURXLEY CORPORATION,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7561.T
20260228,7562,"ANRAKUTEI Co.,Ltd",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7562.T
20260228,7564,"WORKMAN CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7564.T
20260228,7565,MANSEI CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7565.T
20260228,7567,SAKAE ELECTRONICS CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7567.T
20260228,7570,"HASHIMOTO SOGYO HOLDINGS CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,7,TOPIX Small 2,7570.T
20260228,7571,YAMANO HOLDINGS CORPORATION,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7571.T
20260228,7578,"NICHIRYOKU CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7578.T
20260228,7585,KAN-NANMARU CORPORATION,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7585.T
20260228,7590,"TAKASHO CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,7,TOPIX Small 2,7590.T
20260228,7601,"POPLAR CO.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7601.T
20260228,7602,"Ledax Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7602.T
20260228,7603,"Gyet Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7603.T
20260228,7604,"UMENOHANA GROUP CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7604.T
20260228,7608,"SK JAPAN CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7608.T
20260228,7610,"TAY TWO CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7610.T
20260228,7614,"OM2Network Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7614.T
20260228,7615,"KYOTO KIMONO YUZEN HOLDINGS Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7615.T
20260228,7619,"TANAKA CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7619.T
20260228,7621,"UKAI CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7621.T
20260228,7624,"Naito & Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7624.T
20260228,7625,"GLOBAL-DINING,INC.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7625.T
20260228,7634,"HOSHIIRYO-SANKI CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7634.T
20260228,7635,"SUGITA ACE CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7635.T
20260228,7636,"HANDSMAN CO.,LTD",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7636.T
20260228,7638,"NEW ART HOLDINGS Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7638.T
20260228,7640,"TOP CULTURE Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7640.T
20260228,7643,"DAIICHI CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7643.T
20260228,7646,"PLANT Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7646.T
20260228,7670,O-WELL CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7670.T
20260228,7673,"DAIKO TSUSAN CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7673.T
20260228,7674,"NATTY SWANKY holdings Co.,Ltd.",Growth Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7674.T
20260228,7677,"Yashima & Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7677.T
20260228,7678,"ASAKUMA CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7678.T
20260228,7681,"LEOCLAN Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7681.T
20260228,7682,"HAMAYUU CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7682.T
20260228,7685,"BuySell Technologies Co.,Ltd.",Growth Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7685.T
20260228,7686,"HitoMile Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7686.T
20260228,7687,"MICREED Co.,Ltd.",Growth Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7687.T
20260228,7689,Copa Corporation Inc.,Growth Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7689.T
20260228,7692,EARTH INFINITY CO.LTD.,Standard Market(Domestic),4050,Electric Power and Gas,11,ELECTRIC POWER & GAS,-,-,7692.T
20260228,7694,itsumo.inc.,Growth Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7694.T
20260228,7695,"Koukandekirukun,Inc.",Growth Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7695.T
20260228,7698,Iceco Inc.,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,7698.T
20260228,7702,"JMS CO.,LTD.",Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,7702.T
20260228,7707,"Precision System Science Co.,Ltd.",Growth Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7707.T
20260228,7709,KUBOTEK CORPORATION,Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7709.T
20260228,7711,"SUKEGAWA ELECTRIC CO.,LTD.",Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7711.T
20260228,7713,"SIGMA KOKI CO.,LTD.",Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7713.T
20260228,7716,NAKANISHI INC.,Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7716.T
20260228,7719,TOKYO KOKI CO.LTD.,Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7719.T
20260228,7722,"KOKUSAI CO.,LTD.",Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7722.T
20260228,7726,KURODA PRECISION INDUSTRIES LTD.,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,7726.T
20260228,7727,OVAL Corporation,Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7727.T
20260228,7746,"OKAMOTO GLASS CO.,LTD.",Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7746.T
20260228,7749,"MEDIKIT CO.,LTD.",Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7749.T
20260228,7760,IMV CORPORATION,Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7760.T
20260228,7771,"Nihon Seimitsu Co.,Ltd.",Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7771.T
20260228,7774,"Japan Tissue Engineering Co.,Ltd.",Growth Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7774.T
20260228,7775,"DAIKEN MEDICAL CO.,LTD.",Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7775.T
20260228,7776,CellSeed Inc.,Growth Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7776.T
20260228,7777,"3-D Matrix,Ltd.",Growth Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7777.T
20260228,7779,"CYBERDYNE,INC.",Growth Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7779.T
20260228,7781,"HIRAYAMA HOLDINGS Co.,Ltd.",Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7781.T
20260228,7782,"Sincere Co.,LTD.",Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7782.T
20260228,7791,"DREAMBED CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7791.T
20260228,7792,"Colan Totte.Co.,Ltd.",Growth Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7792.T
20260228,7793,IMAGE MAGIC Inc.,Growth Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7793.T
20260228,7794,EDP Corporation,Growth Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7794.T
20260228,7795,"KYORITSU CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7795.T
20260228,7800,"Amifa Co.,Ltd.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7800.T
20260228,7803,Bushiroad Inc.,Growth Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7803.T
20260228,7804,"B&P Co.,Ltd.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7804.T
20260228,7805,PRINTNET INC.,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7805.T
20260228,7806,"MTG Co.,Ltd.",Growth Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7806.T
20260228,7807,"KOWA CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7807.T
20260228,7808,"C.S. LUMBER CO.,INC",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7808.T
20260228,7809,"KOTOBUKIYA CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7809.T
20260228,7810,"Crossfor Co.,Ltd.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7810.T
20260228,7811,"NAKAMOTO PACKS CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7811.T
20260228,7812,CRESTEC Inc.,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7812.T
20260228,7813,"PLATZ Co.,Ltd.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7813.T
20260228,7814,"JAPAN Creative Platform Group Co.,Ltd.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7814.T
20260228,7815,"TOKYO BOARD INDUSTRIES CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7815.T
20260228,7819,SHOBIDO Corporation,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7819.T
20260228,7822,"Eidai Co.,Ltd.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7822.T
20260228,7823,ARTNATURE INC.,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,7823.T
20260228,7827,ORVIS CORPORATION,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7827.T
20260228,7831,Wellco Holdings Corporation,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7831.T
20260228,7833,IFIS JAPAN LTD.,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7833.T
20260228,7836,"AVIX,Inc.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7836.T
20260228,7837,"R.C.CORE CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7837.T
20260228,7841,"ENDO MANUFACTURING CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7841.T
20260228,7847,GRAPHITE DESIGN INC.,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7847.T
20260228,7849,Starts Publishing Corporation,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,7849.T
20260228,7850,"SOUGOU SHOUKEN CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7850.T
20260228,7851,"KAWASE COMPUTER SUPPLIES CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7851.T
20260228,7857,"SEKI CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7857.T
20260228,7859,ALMEDIO INC.,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7859.T
20260228,7863,"HIRAGA CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7863.T
20260228,7865,"People Co.,Ltd.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7865.T
20260228,7871,"FUKUVI CHEMICAL INDUSTRY CO.,LTD.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,7871.T
20260228,7872,"ESTELLE HOLDINGS CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7872.T
20260228,7875,"TAKEDA iP HOLDINGS CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7875.T
20260228,7877,"EIDAI KAKO CO.,LTD.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,7877.T
20260228,7878,"Kohsai Co.,Ltd.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7878.T
20260228,7879,NODA CORPORATION,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7879.T
20260228,7883,"Sun Messe Co.,Ltd.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7883.T
20260228,7885,"TAKANO Co.,Ltd.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7885.T
20260228,7886,"YAMATO Mobility & Mfg. Co.,Ltd.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,7886.T
20260228,7887,"NANKAI PLYWOOD CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7887.T
20260228,7896,"SEVEN INDUSTRIES CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7896.T
20260228,7897,"HOKUSHIN CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7897.T
20260228,7898,"WOOD ONE CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7898.T
20260228,7901,MATSUMOTO INC.,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7901.T
20260228,7902,"SONOCOM CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7902.T
20260228,7906,"YONEX CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7906.T
20260228,7908,"KIMOTO CO.,LTD.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,7908.T
20260228,7916,"MITSUMURA PRINTING CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7916.T
20260228,7918,"VIA Holdings,Inc.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,7918.T
20260228,7919,"Nozaki Insatsu Shigyo Co.,Ltd.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7919.T
20260228,7922,"SANKO SANGYO CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7922.T
20260228,7923,TOIN CORPORATION,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7923.T
20260228,7927,MUTO SEIKO CO.,Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,7927.T
20260228,7928,"ASAHI KAGAKU KOGYO CO.,LTD.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,7928.T
20260228,7932,"Nippi,Incorporated",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7932.T
20260228,7937,"TSUTSUMI JEWELRY CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,7937.T
20260228,7938,REGAL CORPORATION,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7938.T
20260228,7939,"KENSOH CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7939.T
20260228,7940,"WAVELOCK HOLDINGS CO.,LTD.",Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,7940.T
20260228,7946,KOYOSHA INC.,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7946.T
20260228,7953,"KIKUSUI CHEMICAL INDUSTRIES CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7953.T
20260228,7957,"FUJICOPIAN CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7957.T
20260228,7963,KOKEN LTD.,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7963.T
20260228,7971,TOLI Corporation,Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,7971.T
20260228,7975,"LIHIT LAB.,INC.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7975.T
20260228,7980,"SHIGEMATSU WORKS CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7980.T
20260228,7983,Miroku Corporation,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7983.T
20260228,7985,NEPON Inc.,Standard Market(Domestic),3550,Metal Products,3,CONSTRUCTION & MATERIALS,-,-,7985.T
20260228,7986,"NIHON ISK Company,Limited",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7986.T
20260228,7987,"NAKABAYASHI CO.,LTD.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,7987.T
20260228,7991,"MAMIYA-OP CO.,LTD",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,-,7991.T
20260228,7992,"The Sailor Pen Co.,Ltd.",Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7992.T
20260228,7997,Kurogane Kosakusho Ltd.,Standard Market(Domestic),3800,Other Products,10,"IT & SERVICES, OTHERS",-,-,7997.T
20260228,7999,"MUTOH HOLDINGS CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,7999.T
20260228,8006,"YUASA FUNASHOKU Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8006.T
20260228,8013,"NAIGAI CO.,LTD.",Standard Market(Domestic),3100,Textiles and Apparels,4,RAW MATERIALS & CHEMICALS,-,-,8013.T
20260228,8018,"SANKYO SEIKO CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,7,TOPIX Small 2,8018.T
20260228,8023,"DAIKO XTECH,LTD.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,8023.T
20260228,8025,"TSUKAMOTO CORPORATION CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8025.T
20260228,8029,LOOK HOLDINGS INCORPORATED,Standard Market(Domestic),3100,Textiles and Apparels,4,RAW MATERIALS & CHEMICALS,7,TOPIX Small 2,8029.T
20260228,8030,"Chuo Gyorui Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8030.T
20260228,8039,"TSUKIJI UOICHIBA COMPANY,LIMITED",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8039.T
20260228,8040,"TOKYO SOIR CO.,LTD.",Standard Market(Domestic),3100,Textiles and Apparels,4,RAW MATERIALS & CHEMICALS,-,-,8040.T
20260228,8041,OUG Holdings Inc.,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8041.T
20260228,8045,"Yokohama Maruuo Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8045.T
20260228,8046,"MARUFUJI SHEET PILING CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8046.T
20260228,8066,MITANI CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8066.T
20260228,8076,CANOX CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8076.T
20260228,8077,TORQ Inc.,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8077.T
20260228,8085,"NARASAKI SANGYO CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8085.T
20260228,8089,Nice Corporation,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8089.T
20260228,8104,KUWAZAWA Holdings Corporation,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8104.T
20260228,8105,Bitcoin Japan Corporation,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8105.T
20260228,8107,KIMURATAN CORPORATION,Standard Market(Domestic),3100,Textiles and Apparels,4,RAW MATERIALS & CHEMICALS,-,-,8107.T
20260228,8115,"MOONBAT Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8115.T
20260228,8117,CENTRAL AUTOMOTIVE PRODUCTS LTD.,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8117.T
20260228,8118,"KING Co.,Ltd.",Standard Market(Domestic),3100,Textiles and Apparels,4,RAW MATERIALS & CHEMICALS,-,-,8118.T
20260228,8119,SANYEI CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8119.T
20260228,8123,"T.KAWABE & CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8123.T
20260228,8127,YAMATO INTERNATIONAL INC.,Standard Market(Domestic),3100,Textiles and Apparels,4,RAW MATERIALS & CHEMICALS,-,-,8127.T
20260228,8131,"Mitsuuroko Group Holdings Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,7,TOPIX Small 2,8131.T
20260228,8135,ZETT CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8135.T
20260228,8138,SANKYO KASEI CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8138.T
20260228,8139,NAGAHORI CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8139.T
20260228,8143,"LAPINE CO.,LTD.",Standard Market(Domestic),3100,Textiles and Apparels,4,RAW MATERIALS & CHEMICALS,-,-,8143.T
20260228,8144,"Denkyo Group Holdings Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8144.T
20260228,8147,TOMITA CO.LTD.,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8147.T
20260228,8152,SOMAR CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8152.T
20260228,8165,"SENSHUKAI CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,7,TOPIX Small 2,8165.T
20260228,8166,"Taka-Q Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,8166.T
20260228,8181,"Totenko Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,8181.T
20260228,8198,"Maxvalu Tokai Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,8198.T
20260228,8202,"Laox Holdings CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,8202.T
20260228,8207,"TEN ALLIED Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,8207.T
